house,0.68794173,55.927382,-3.2475599,193.0239301
road,0.67044497,55.927382,-3.2475599,193.0239301
sedan,0.6203661,55.927382,-3.2475599,193.0239301
executive car,0.6123099,55.927382,-3.2475599,193.0239301
home,0.6095499,55.927382,-3.2475599,193.0239301
minivan,0.59244823,55.927382,-3.2475599,193.0239301
compact car,0.5811198,55.927382,-3.2475599,193.0239301
subcompact car,0.5759387,55.927382,-3.2475599,193.0239301
car,0.95258754,55.927496,-3.2485685,28.54369379
property,0.94196665,55.927496,-3.2485685,28.54369379
transport,0.89984685,55.927496,-3.2485685,28.54369379
town,0.8518963,55.927496,-3.2485685,28.54369379
vehicle,0.8241871,55.927496,-3.2485685,28.54369379
family car,0.81624764,55.927496,-3.2485685,28.54369379
motor vehicle,0.77750725,55.927496,-3.2485685,28.54369379
luxury vehicle,0.73857474,55.927496,-3.2485685,28.54369379
road,0.6993241,55.927496,-3.2485685,28.54369379
automotive exterior,0.6916051,55.927496,-3.2485685,28.54369379
asphalt,0.6675895,55.927496,-3.2485685,28.54369379
mid size car,0.63414264,55.927496,-3.2485685,28.54369379
street,0.6021773,55.927496,-3.2485685,28.54369379
lane,0.59840876,55.927496,-3.2485685,28.54369379
sedan,0.59646416,55.927496,-3.2485685,28.54369379
roof,0.58033985,55.927496,-3.2485685,28.54369379
subcompact car,0.5523578,55.927496,-3.2485685,28.54369379
building,0.5491925,55.927496,-3.2485685,28.54369379
motor vehicle,0.9755231,55.927496,-3.2485685,73.54369379
transport,0.9686504,55.927496,-3.2485685,73.54369379
car,0.96209484,55.927496,-3.2485685,73.54369379
vehicle,0.9509025,55.927496,-3.2485685,73.54369379
property,0.92321503,55.927496,-3.2485685,73.54369379
family car,0.91162044,55.927496,-3.2485685,73.54369379
mode of transport,0.87524855,55.927496,-3.2485685,73.54369379
road,0.82643235,55.927496,-3.2485685,73.54369379
automotive exterior,0.776389,55.927496,-3.2485685,73.54369379
luxury vehicle,0.7618098,55.927496,-3.2485685,73.54369379
city car,0.6961656,55.927496,-3.2485685,73.54369379
mid size car,0.6649165,55.927496,-3.2485685,73.54369379
parking,0.6323344,55.927496,-3.2485685,73.54369379
compact car,0.607784,55.927496,-3.2485685,73.54369379
asphalt,0.57715154,55.927496,-3.2485685,73.54369379
plant community,0.55591244,55.927496,-3.2485685,73.54369379
executive car,0.53617305,55.927496,-3.2485685,73.54369379
minivan,0.52478313,55.927496,-3.2485685,73.54369379
car,0.97304,55.927497,-3.248567,26.38051702
property,0.9413454,55.927497,-3.248567,26.38051702
transport,0.8939619,55.927497,-3.248567,26.38051702
family car,0.8916723,55.927497,-3.248567,26.38051702
motor vehicle,0.8807248,55.927497,-3.248567,26.38051702
vehicle,0.86613256,55.927497,-3.248567,26.38051702
town,0.8362057,55.927497,-3.248567,26.38051702
luxury vehicle,0.75170285,55.927497,-3.248567,26.38051702
road,0.71168625,55.927497,-3.248567,26.38051702
automotive exterior,0.70140374,55.927497,-3.248567,26.38051702
mid size car,0.6564409,55.927497,-3.248567,26.38051702
sedan,0.63800627,55.927497,-3.248567,26.38051702
asphalt,0.63185763,55.927497,-3.248567,26.38051702
lane,0.6164969,55.927497,-3.248567,26.38051702
street,0.60958314,55.927497,-3.248567,26.38051702
subcompact car,0.6055659,55.927497,-3.248567,26.38051702
executive car,0.59525126,55.927497,-3.248567,26.38051702
building,0.57624894,55.927497,-3.248567,26.38051702
motor vehicle,0.96768457,55.927497,-3.248567,71.38051702
car,0.9561337,55.927497,-3.248567,71.38051702
family car,0.944382,55.927497,-3.248567,71.38051702
transport,0.9419477,55.927497,-3.248567,71.38051702
property,0.9410627,55.927497,-3.248567,71.38051702
vehicle,0.91820157,55.927497,-3.248567,71.38051702
mode of transport,0.8751859,55.927497,-3.248567,71.38051702
road,0.87465316,55.927497,-3.248567,71.38051702
luxury vehicle,0.8274244,55.927497,-3.248567,71.38051702
automotive exterior,0.73537457,55.927497,-3.248567,71.38051702
mid size car,0.71883297,55.927497,-3.248567,71.38051702
parking,0.67999214,55.927497,-3.248567,71.38051702
building,0.6532109,55.927497,-3.248567,71.38051702
city car,0.6428043,55.927497,-3.248567,71.38051702
sky,0.62051284,55.927497,-3.248567,71.38051702
street,0.59520394,55.927497,-3.248567,71.38051702
house,0.59159786,55.927497,-3.248567,71.38051702
compact car,0.5914529,55.927497,-3.248567,71.38051702
car,0.9775608,55.927565,-3.2484301,4.509459452
motor vehicle,0.96155643,55.927565,-3.2484301,4.509459452
property,0.9230756,55.927565,-3.2484301,4.509459452
vehicle,0.87749934,55.927565,-3.2484301,4.509459452
family car,0.864596,55.927565,-3.2484301,4.509459452
transport,0.83612067,55.927565,-3.2484301,4.509459452
luxury vehicle,0.7788198,55.927565,-3.2484301,4.509459452
mid size car,0.76991796,55.927565,-3.2484301,4.509459452
automotive exterior,0.7432148,55.927565,-3.2484301,4.509459452
sedan,0.6462791,55.927565,-3.2484301,4.509459452
executive car,0.6299483,55.927565,-3.2484301,4.509459452
facade,0.6090522,55.927565,-3.2484301,4.509459452
compact car,0.60240096,55.927565,-3.2484301,4.509459452
subcompact car,0.56438714,55.927565,-3.2484301,4.509459452
building,0.55319023,55.927565,-3.2484301,4.509459452
car,0.96433324,55.927565,-3.2484301,49.50945945
property,0.9498777,55.927565,-3.2484301,49.50945945
family car,0.91454273,55.927565,-3.2484301,49.50945945
town,0.9108026,55.927565,-3.2484301,49.50945945
road,0.86701417,55.927565,-3.2484301,49.50945945
transport,0.8396202,55.927565,-3.2484301,49.50945945
street,0.7799527,55.927565,-3.2484301,49.50945945
luxury vehicle,0.77281046,55.927565,-3.2484301,49.50945945
vehicle,0.747214,55.927565,-3.2484301,49.50945945
sky,0.73758405,55.927565,-3.2484301,49.50945945
residential area,0.7202485,55.927565,-3.2484301,49.50945945
house,0.71051234,55.927565,-3.2484301,49.50945945
lane,0.68289334,55.927565,-3.2484301,49.50945945
automotive exterior,0.68019104,55.927565,-3.2484301,49.50945945
motor vehicle,0.6749064,55.927565,-3.2484301,49.50945945
sedan,0.6215011,55.927565,-3.2484301,49.50945945
home,0.6176438,55.927565,-3.2484301,49.50945945
building,0.61257684,55.927565,-3.2484301,49.50945945
property,0.9535552,55.927668,-3.2476907,335.2499643
town,0.82160074,55.927668,-3.2476907,335.2499643
building,0.7429907,55.927668,-3.2476907,335.2499643
residential area,0.7367501,55.927668,-3.2476907,335.2499643
asphalt,0.7117528,55.927668,-3.2476907,335.2499643
real estate,0.6910012,55.927668,-3.2476907,335.2499643
commercial building,0.623562,55.927668,-3.2476907,335.2499643
facade,0.613697,55.927668,-3.2476907,335.2499643
family car,0.6068385,55.927668,-3.2476907,335.2499643
sky,0.60535246,55.927668,-3.2476907,335.2499643
road,0.5964817,55.927668,-3.2476907,335.2499643
land lot,0.56511074,55.927668,-3.2476907,335.2499643
suburb,0.5550058,55.927668,-3.2476907,335.2499643
roof,0.5361469,55.927668,-3.2476907,335.2499643
elevation,0.531962,55.927668,-3.2476907,335.2499643
vehicle,0.503308,55.927668,-3.2476907,335.2499643
road,0.9840385,55.928227,-3.2412681,207.1577207
lane,0.9582828,55.928227,-3.2412681,207.1577207
property,0.89270365,55.928227,-3.2412681,207.1577207
asphalt,0.88893837,55.928227,-3.2412681,207.1577207
infrastructure,0.88808924,55.928227,-3.2412681,207.1577207
transport,0.8861435,55.928227,-3.2412681,207.1577207
town,0.84916854,55.928227,-3.2412681,207.1577207
sky,0.8152197,55.928227,-3.2412681,207.1577207
residential area,0.71637183,55.928227,-3.2412681,207.1577207
street,0.69062084,55.928227,-3.2412681,207.1577207
area,0.6720096,55.928227,-3.2412681,207.1577207
line,0.67056173,55.928227,-3.2412681,207.1577207
road surface,0.64520687,55.928227,-3.2412681,207.1577207
car,0.6307722,55.928227,-3.2412681,207.1577207
highway,0.6151168,55.928227,-3.2412681,207.1577207
shoulder,0.5883888,55.928227,-3.2412681,207.1577207
land lot,0.5786127,55.928227,-3.2412681,207.1577207
vehicle,0.5742012,55.928227,-3.2412681,207.1577207
road,0.9840419,55.928932,-3.2406849,39.05317034
lane,0.9603755,55.928932,-3.2406849,39.05317034
property,0.94825083,55.928932,-3.2406849,39.05317034
town,0.924422,55.928932,-3.2406849,39.05317034
residential area,0.9226019,55.928932,-3.2406849,39.05317034
asphalt,0.91782796,55.928932,-3.2406849,39.05317034
infrastructure,0.8952343,55.928932,-3.2406849,39.05317034
sky,0.87594986,55.928932,-3.2406849,39.05317034
transport,0.83572024,55.928932,-3.2406849,39.05317034
street,0.8294008,55.928932,-3.2406849,39.05317034
suburb,0.81353647,55.928932,-3.2406849,39.05317034
neighbourhood,0.8100263,55.928932,-3.2406849,39.05317034
house,0.7158899,55.928932,-3.2406849,39.05317034
land lot,0.71500456,55.928932,-3.2406849,39.05317034
road surface,0.7108569,55.928932,-3.2406849,39.05317034
area,0.6720096,55.928932,-3.2406849,39.05317034
real estate,0.66938686,55.928932,-3.2406849,39.05317034
home,0.6313999,55.928932,-3.2406849,39.05317034
road,0.9678568,55.929017,-3.2405438,227.4385976
property,0.9420018,55.929017,-3.2405438,227.4385976
lane,0.93983686,55.929017,-3.2405438,227.4385976
town,0.9176733,55.929017,-3.2405438,227.4385976
infrastructure,0.8913934,55.929017,-3.2405438,227.4385976
street,0.8641102,55.929017,-3.2405438,227.4385976
residential area,0.860211,55.929017,-3.2405438,227.4385976
neighbourhood,0.8591785,55.929017,-3.2405438,227.4385976
asphalt,0.79588574,55.929017,-3.2405438,227.4385976
sky,0.73865545,55.929017,-3.2405438,227.4385976
house,0.650616,55.929017,-3.2405438,227.4385976
real estate,0.64239436,55.929017,-3.2405438,227.4385976
building,0.6401844,55.929017,-3.2405438,227.4385976
urban design,0.6272733,55.929017,-3.2405438,227.4385976
facade,0.6248695,55.929017,-3.2405438,227.4385976
suburb,0.61108667,55.929017,-3.2405438,227.4385976
car,0.6022012,55.929017,-3.2405438,227.4385976
family car,0.593516,55.929017,-3.2405438,227.4385976
road,0.9895821,55.930233,-3.2391377,220.8079835
lane,0.9642063,55.930233,-3.2391377,220.8079835
residential area,0.93931353,55.930233,-3.2391377,220.8079835
sky,0.9217436,55.930233,-3.2391377,220.8079835
asphalt,0.91320187,55.930233,-3.2391377,220.8079835
property,0.9102547,55.930233,-3.2391377,220.8079835
infrastructure,0.89977807,55.930233,-3.2391377,220.8079835
transport,0.8873314,55.930233,-3.2391377,220.8079835
town,0.886768,55.930233,-3.2391377,220.8079835
street,0.8567178,55.930233,-3.2391377,220.8079835
suburb,0.8201596,55.930233,-3.2391377,220.8079835
neighbourhood,0.7802558,55.930233,-3.2391377,220.8079835
road surface,0.7678039,55.930233,-3.2391377,220.8079835
thoroughfare,0.7538129,55.930233,-3.2391377,220.8079835
urban design,0.673293,55.930233,-3.2391377,220.8079835
area,0.6720096,55.930233,-3.2391377,220.8079835
cloud,0.6508186,55.930233,-3.2391377,220.8079835
highway,0.64112455,55.930233,-3.2391377,220.8079835
road,0.98972076,55.930987,-3.2381702,217.8858815
lane,0.96386635,55.930987,-3.2381702,217.8858815
property,0.9271467,55.930987,-3.2381702,217.8858815
asphalt,0.92431086,55.930987,-3.2381702,217.8858815
infrastructure,0.900531,55.930987,-3.2381702,217.8858815
town,0.8954628,55.930987,-3.2381702,217.8858815
residential area,0.8864871,55.930987,-3.2381702,217.8858815
transport,0.8417087,55.930987,-3.2381702,217.8858815
sky,0.8370601,55.930987,-3.2381702,217.8858815
street,0.8196728,55.930987,-3.2381702,217.8858815
neighbourhood,0.78783923,55.930987,-3.2381702,217.8858815
suburb,0.76912373,55.930987,-3.2381702,217.8858815
road surface,0.76163834,55.930987,-3.2381702,217.8858815
tree,0.7275109,55.930987,-3.2381702,217.8858815
land lot,0.71366304,55.930987,-3.2381702,217.8858815
area,0.6720096,55.930987,-3.2381702,217.8858815
thoroughfare,0.597849,55.930987,-3.2381702,217.8858815
urban design,0.57078016,55.930987,-3.2381702,217.8858815
property,0.94245964,55.931119,-3.2379936,42.065603
lane,0.9345411,55.931119,-3.2379936,42.065603
road,0.9273817,55.931119,-3.2379936,42.065603
asphalt,0.90924925,55.931119,-3.2379936,42.065603
infrastructure,0.891035,55.931119,-3.2379936,42.065603
town,0.8790751,55.931119,-3.2379936,42.065603
residential area,0.77553093,55.931119,-3.2379936,42.065603
street,0.7545582,55.931119,-3.2379936,42.065603
sky,0.73341715,55.931119,-3.2379936,42.065603
area,0.6720096,55.931119,-3.2379936,42.065603
real estate,0.66452307,55.931119,-3.2379936,42.065603
line,0.65243155,55.931119,-3.2379936,42.065603
building,0.65125376,55.931119,-3.2379936,42.065603
facade,0.6306277,55.931119,-3.2379936,42.065603
road surface,0.62588984,55.931119,-3.2379936,42.065603
suburb,0.60367364,55.931119,-3.2379936,42.065603
roof,0.55583185,55.931119,-3.2379936,42.065603
angle,0.55355215,55.931119,-3.2379936,42.065603
property,0.9301948,55.931694,-3.237308,219.3066948
lane,0.915237,55.931694,-3.237308,219.3066948
road,0.89887124,55.931694,-3.237308,219.3066948
infrastructure,0.885332,55.931694,-3.237308,219.3066948
town,0.8688304,55.931694,-3.237308,219.3066948
transport,0.8239907,55.931694,-3.237308,219.3066948
sky,0.76938885,55.931694,-3.237308,219.3066948
street,0.7414995,55.931694,-3.237308,219.3066948
neighbourhood,0.7053508,55.931694,-3.237308,219.3066948
building,0.6972982,55.931694,-3.237308,219.3066948
facade,0.65284413,55.931694,-3.237308,219.3066948
real estate,0.6332218,55.931694,-3.237308,219.3066948
downtown,0.6100808,55.931694,-3.237308,219.3066948
asphalt,0.5948203,55.931694,-3.237308,219.3066948
urban design,0.5785976,55.931694,-3.237308,219.3066948
city,0.51647055,55.931694,-3.237308,219.3066948
plaza,0.5084173,55.931694,-3.237308,219.3066948
road,0.9876928,55.93247,-3.236499,30.86895381
lane,0.9643836,55.93247,-3.236499,30.86895381
property,0.92963636,55.93247,-3.236499,30.86895381
town,0.9264408,55.93247,-3.236499,30.86895381
street,0.90143967,55.93247,-3.236499,30.86895381
asphalt,0.89985245,55.93247,-3.236499,30.86895381
infrastructure,0.8980603,55.93247,-3.236499,30.86895381
residential area,0.8978946,55.93247,-3.236499,30.86895381
transport,0.8557446,55.93247,-3.236499,30.86895381
neighbourhood,0.8416263,55.93247,-3.236499,30.86895381
sky,0.8147409,55.93247,-3.236499,30.86895381
suburb,0.75283235,55.93247,-3.236499,30.86895381
road surface,0.74144495,55.93247,-3.236499,30.86895381
car,0.7413617,55.93247,-3.236499,30.86895381
thoroughfare,0.7091854,55.93247,-3.236499,30.86895381
house,0.6701266,55.93247,-3.236499,30.86895381
vehicle,0.5652644,55.93247,-3.236499,30.86895381
urban design,0.5610744,55.93247,-3.236499,30.86895381
road,0.98574775,55.932771,-3.2359422,218.2129956
lane,0.96063554,55.932771,-3.2359422,218.2129956
property,0.9195153,55.932771,-3.2359422,218.2129956
transport,0.90106493,55.932771,-3.2359422,218.2129956
infrastructure,0.89622986,55.932771,-3.2359422,218.2129956
asphalt,0.8850308,55.932771,-3.2359422,218.2129956
town,0.8830688,55.932771,-3.2359422,218.2129956
street,0.8001232,55.932771,-3.2359422,218.2129956
sky,0.73206234,55.932771,-3.2359422,218.2129956
thoroughfare,0.6476956,55.932771,-3.2359422,218.2129956
car,0.6373102,55.932771,-3.2359422,218.2129956
advertising,0.6213969,55.932771,-3.2359422,218.2129956
vehicle,0.610671,55.932771,-3.2359422,218.2129956
highway,0.5978314,55.932771,-3.2359422,218.2129956
angle,0.5409216,55.932771,-3.2359422,218.2129956
road surface,0.53506726,55.932771,-3.2359422,218.2129956
shoulder,0.5303198,55.932771,-3.2359422,218.2129956
car,0.9490235,55.933488,-3.2291221,170.576972
property,0.9326762,55.933488,-3.2291221,170.576972
family car,0.9042006,55.933488,-3.2291221,170.576972
motor vehicle,0.89187956,55.933488,-3.2291221,170.576972
vehicle,0.86197644,55.933488,-3.2291221,170.576972
luxury vehicle,0.86055464,55.933488,-3.2291221,170.576972
building,0.7005139,55.933488,-3.2291221,170.576972
mid size car,0.6486031,55.933488,-3.2291221,170.576972
street,0.6272775,55.933488,-3.2291221,170.576972
sedan,0.62597847,55.933488,-3.2291221,170.576972
automotive exterior,0.6244024,55.933488,-3.2291221,170.576972
facade,0.5910431,55.933488,-3.2291221,170.576972
executive car,0.58846545,55.933488,-3.2291221,170.576972
parking,0.5429262,55.933488,-3.2291221,170.576972
window,0.53539485,55.933488,-3.2291221,170.576972
compact car,0.5106612,55.933488,-3.2291221,170.576972
road,0.97153103,55.933617,-3.2345832,24.13943585
lane,0.9556552,55.933617,-3.2345832,24.13943585
property,0.93943375,55.933617,-3.2345832,24.13943585
town,0.9163432,55.933617,-3.2345832,24.13943585
infrastructure,0.89713687,55.933617,-3.2345832,24.13943585
street,0.895187,55.933617,-3.2345832,24.13943585
neighbourhood,0.88468,55.933617,-3.2345832,24.13943585
residential area,0.8037371,55.933617,-3.2345832,24.13943585
asphalt,0.7812435,55.933617,-3.2345832,24.13943585
building,0.72441804,55.933617,-3.2345832,24.13943585
sky,0.6651819,55.933617,-3.2345832,24.13943585
facade,0.6650991,55.933617,-3.2345832,24.13943585
urban design,0.6283654,55.933617,-3.2345832,24.13943585
real estate,0.61174464,55.933617,-3.2345832,24.13943585
house,0.5827247,55.933617,-3.2345832,24.13943585
angle,0.55409205,55.933617,-3.2345832,24.13943585
city,0.5181784,55.933617,-3.2345832,24.13943585
apartment,0.5073347,55.933617,-3.2345832,24.13943585
road,0.9532829,55.933677,-3.2302591,150.0452961
town,0.9349817,55.933677,-3.2302591,150.0452961
property,0.9295791,55.933677,-3.2302591,150.0452961
lane,0.8988438,55.933677,-3.2302591,150.0452961
residential area,0.88167864,55.933677,-3.2302591,150.0452961
infrastructure,0.87737256,55.933677,-3.2302591,150.0452961
sky,0.8716624,55.933677,-3.2302591,150.0452961
neighbourhood,0.8610758,55.933677,-3.2302591,150.0452961
street,0.8110506,55.933677,-3.2302591,150.0452961
suburb,0.7338375,55.933677,-3.2302591,150.0452961
urban design,0.6472977,55.933677,-3.2302591,150.0452961
land lot,0.61661637,55.933677,-3.2302591,150.0452961
facade,0.6056422,55.933677,-3.2302591,150.0452961
house,0.59183866,55.933677,-3.2302591,150.0452961
road surface,0.55776846,55.933677,-3.2302591,150.0452961
building,0.5568614,55.933677,-3.2302591,150.0452961
asphalt,0.55366164,55.933677,-3.2302591,150.0452961
angle,0.5442341,55.933677,-3.2302591,150.0452961
road,0.96564573,55.933764,-3.2342812,210.832098
lane,0.9456586,55.933764,-3.2342812,210.832098
property,0.92087966,55.933764,-3.2342812,210.832098
infrastructure,0.8962659,55.933764,-3.2342812,210.832098
town,0.84363633,55.933764,-3.2342812,210.832098
transport,0.8320479,55.933764,-3.2342812,210.832098
asphalt,0.82496864,55.933764,-3.2342812,210.832098
street,0.8106009,55.933764,-3.2342812,210.832098
building,0.7242126,55.933764,-3.2342812,210.832098
neighbourhood,0.6760123,55.933764,-3.2342812,210.832098
facade,0.6400986,55.933764,-3.2342812,210.832098
angle,0.57067764,55.933764,-3.2342812,210.832098
sky,0.5638749,55.933764,-3.2342812,210.832098
vehicle,0.53969944,55.933764,-3.2342812,210.832098
road,0.9522997,55.934131,-3.233569,207.2250295
property,0.9427324,55.934131,-3.233569,207.2250295
town,0.9280173,55.934131,-3.233569,207.2250295
lane,0.90139407,55.934131,-3.233569,207.2250295
neighbourhood,0.88900393,55.934131,-3.233569,207.2250295
street,0.87611,55.934131,-3.233569,207.2250295
car,0.8758564,55.934131,-3.233569,207.2250295
infrastructure,0.8693386,55.934131,-3.233569,207.2250295
residential area,0.7965236,55.934131,-3.233569,207.2250295
asphalt,0.76888674,55.934131,-3.233569,207.2250295
family car,0.76573586,55.934131,-3.233569,207.2250295
building,0.7471711,55.934131,-3.233569,207.2250295
sky,0.7037096,55.934131,-3.233569,207.2250295
vehicle,0.6422296,55.934131,-3.233569,207.2250295
suburb,0.635518,55.934131,-3.233569,207.2250295
facade,0.6252528,55.934131,-3.233569,207.2250295
house,0.59258246,55.934131,-3.233569,207.2250295
sedan,0.5329203,55.934131,-3.233569,207.2250295
property,0.94533485,55.93428,-3.2333136,210.2193634
town,0.92528933,55.93428,-3.2333136,210.2193634
neighbourhood,0.87415457,55.93428,-3.2333136,210.2193634
infrastructure,0.86281615,55.93428,-3.2333136,210.2193634
road,0.83939314,55.93428,-3.2333136,210.2193634
residential area,0.8392372,55.93428,-3.2333136,210.2193634
building,0.75956285,55.93428,-3.2333136,210.2193634
urban design,0.75134194,55.93428,-3.2333136,210.2193634
street,0.72358483,55.93428,-3.2333136,210.2193634
lane,0.7028901,55.93428,-3.2333136,210.2193634
facade,0.67068535,55.93428,-3.2333136,210.2193634
suburb,0.65609896,55.93428,-3.2333136,210.2193634
asphalt,0.65481174,55.93428,-3.2333136,210.2193634
real estate,0.652214,55.93428,-3.2333136,210.2193634
home,0.63805366,55.93428,-3.2333136,210.2193634
land lot,0.6253947,55.93428,-3.2333136,210.2193634
estate,0.6178137,55.93428,-3.2333136,210.2193634
sky,0.60897875,55.93428,-3.2333136,210.2193634
transport,0.9533299,55.934435,-3.2327559,195.5083586
track,0.89212215,55.934435,-3.2327559,195.5083586
property,0.88178825,55.934435,-3.2327559,195.5083586
vehicle,0.8263157,55.934435,-3.2327559,195.5083586
rolling stock,0.79126674,55.934435,-3.2327559,195.5083586
road,0.7123552,55.934435,-3.2327559,195.5083586
asphalt,0.59872824,55.934435,-3.2327559,195.5083586
train,0.58909893,55.934435,-3.2327559,195.5083586
lane,0.556581,55.934435,-3.2327559,195.5083586
railroad car,0.54393697,55.934435,-3.2327559,195.5083586
cargo,0.50598574,55.934435,-3.2327559,195.5083586
property,0.9345791,55.934438,-3.2315775,168.6857859
town,0.9196814,55.934438,-3.2315775,168.6857859
neighbourhood,0.9049048,55.934438,-3.2315775,168.6857859
road,0.8579998,55.934438,-3.2315775,168.6857859
street,0.84234357,55.934438,-3.2315775,168.6857859
residential area,0.8352475,55.934438,-3.2315775,168.6857859
lane,0.79849464,55.934438,-3.2315775,168.6857859
urban design,0.78568345,55.934438,-3.2315775,168.6857859
building,0.6907483,55.934438,-3.2315775,168.6857859
mixed use,0.6831105,55.934438,-3.2315775,168.6857859
facade,0.6643519,55.934438,-3.2315775,168.6857859
house,0.6623305,55.934438,-3.2315775,168.6857859
real estate,0.642082,55.934438,-3.2315775,168.6857859
home,0.6233731,55.934438,-3.2315775,168.6857859
suburb,0.56215066,55.934438,-3.2315775,168.6857859
apartment,0.54975617,55.934438,-3.2315775,168.6857859
city,0.5432237,55.934438,-3.2315775,168.6857859
transport,0.9645154,55.934536,-3.2325358,25.09232748
motor vehicle,0.88077503,55.934536,-3.2325358,25.09232748
mode of transport,0.8752459,55.934536,-3.2325358,25.09232748
vehicle,0.7724035,55.934536,-3.2325358,25.09232748
bus,0.75209665,55.934536,-3.2325358,25.09232748
public transport,0.7229266,55.934536,-3.2325358,25.09232748
metropolitan area,0.6181697,55.934536,-3.2325358,25.09232748
compact car,0.5921877,55.934536,-3.2325358,25.09232748
family car,0.572236,55.934536,-3.2325358,25.09232748
automotive exterior,0.5706235,55.934536,-3.2325358,25.09232748
lane,0.55817527,55.934536,-3.2325358,25.09232748
luxury vehicle,0.55463326,55.934536,-3.2325358,25.09232748
road,0.9680245,55.934568,-3.2322262,194.0730991
property,0.93047047,55.934568,-3.2322262,194.0730991
car,0.9273012,55.934568,-3.2322262,194.0730991
lane,0.91654414,55.934568,-3.2322262,194.0730991
motor vehicle,0.89985955,55.934568,-3.2322262,194.0730991
transport,0.87923,55.934568,-3.2322262,194.0730991
infrastructure,0.8738781,55.934568,-3.2322262,194.0730991
vehicle,0.8543376,55.934568,-3.2322262,194.0730991
family car,0.8348526,55.934568,-3.2322262,194.0730991
asphalt,0.8192396,55.934568,-3.2322262,194.0730991
street,0.7482215,55.934568,-3.2322262,194.0730991
residential area,0.7429526,55.934568,-3.2322262,194.0730991
automotive exterior,0.72772026,55.934568,-3.2322262,194.0730991
parking,0.68867135,55.934568,-3.2322262,194.0730991
sky,0.62818485,55.934568,-3.2322262,194.0730991
suburb,0.6072882,55.934568,-3.2322262,194.0730991
tree,0.6015341,55.934568,-3.2322262,194.0730991
sedan,0.5908106,55.934568,-3.2322262,194.0730991
car,0.9731335,55.934584,-3.2271365,208.8590521
road,0.966682,55.934584,-3.2271365,208.8590521
lane,0.9466425,55.934584,-3.2271365,208.8590521
motor vehicle,0.9404341,55.934584,-3.2271365,208.8590521
transport,0.9263437,55.934584,-3.2271365,208.8590521
property,0.92246544,55.934584,-3.2271365,208.8590521
family car,0.91955143,55.934584,-3.2271365,208.8590521
vehicle,0.89559007,55.934584,-3.2271365,208.8590521
mode of transport,0.87516975,55.934584,-3.2271365,208.8590521
town,0.8198195,55.934584,-3.2271365,208.8590521
asphalt,0.81264406,55.934584,-3.2271365,208.8590521
tree,0.7993493,55.934584,-3.2271365,208.8590521
street,0.7919627,55.934584,-3.2271365,208.8590521
sky,0.7112348,55.934584,-3.2271365,208.8590521
automotive exterior,0.6898865,55.934584,-3.2271365,208.8590521
residential area,0.6856821,55.934584,-3.2271365,208.8590521
sedan,0.6814717,55.934584,-3.2271365,208.8590521
area,0.6720096,55.934584,-3.2271365,208.8590521
motor vehicle,0.95927376,55.935219,-3.2262657,216.0567563
car,0.9519111,55.935219,-3.2262657,216.0567563
luxury vehicle,0.8892378,55.935219,-3.2262657,216.0567563
family car,0.88066363,55.935219,-3.2262657,216.0567563
property,0.8780156,55.935219,-3.2262657,216.0567563
mode of transport,0.87482697,55.935219,-3.2262657,216.0567563
vehicle,0.85448205,55.935219,-3.2262657,216.0567563
sky,0.79203886,55.935219,-3.2262657,216.0567563
automotive exterior,0.781933,55.935219,-3.2262657,216.0567563
parking,0.7072306,55.935219,-3.2262657,216.0567563
road,0.66587526,55.935219,-3.2262657,216.0567563
parking lot,0.66260636,55.935219,-3.2262657,216.0567563
asphalt,0.6605385,55.935219,-3.2262657,216.0567563
sedan,0.62110096,55.935219,-3.2262657,216.0567563
mid size car,0.6087277,55.935219,-3.2262657,216.0567563
subcompact car,0.5906177,55.935219,-3.2262657,216.0567563
compact car,0.55729663,55.935219,-3.2262657,216.0567563
landscape,0.5446744,55.935219,-3.2262657,216.0567563
road,0.9888985,55.935638,-3.2301862,24.28963046
lane,0.9609286,55.935638,-3.2301862,24.28963046
property,0.9094612,55.935638,-3.2301862,24.28963046
infrastructure,0.9008227,55.935638,-3.2301862,24.28963046
asphalt,0.8457866,55.935638,-3.2301862,24.28963046
road surface,0.7692716,55.935638,-3.2301862,24.28963046
sky,0.76905316,55.935638,-3.2301862,24.28963046
residential area,0.7409008,55.935638,-3.2301862,24.28963046
land lot,0.73510224,55.935638,-3.2301862,24.28963046
guard rail,0.71883345,55.935638,-3.2301862,24.28963046
area,0.6720096,55.935638,-3.2301862,24.28963046
shoulder,0.6660246,55.935638,-3.2301862,24.28963046
thoroughfare,0.6539762,55.935638,-3.2301862,24.28963046
highway,0.65327895,55.935638,-3.2301862,24.28963046
urban design,0.563183,55.935638,-3.2301862,24.28963046
tree,0.55531424,55.935638,-3.2301862,24.28963046
angle,0.54537976,55.935638,-3.2301862,24.28963046
fixed link,0.5395301,55.935638,-3.2301862,24.28963046
road,0.99312186,55.936483,-3.2283168,24.39004296
lane,0.96530235,55.936483,-3.2283168,24.39004296
asphalt,0.94330025,55.936483,-3.2283168,24.39004296
infrastructure,0.90359354,55.936483,-3.2283168,24.39004296
transport,0.8769197,55.936483,-3.2283168,24.39004296
mode of transport,0.8752051,55.936483,-3.2283168,24.39004296
thoroughfare,0.80291474,55.936483,-3.2283168,24.39004296
road surface,0.7940066,55.936483,-3.2283168,24.39004296
